customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Probability_percent,Risk_Level,Retention_Action
8020-BWHYL,Female,1,No,No,15,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,1,0.483219774679607,48.3219774679607,Medium Risk,Protective Engagement
7267-FRMJW,Female,0,Yes,Yes,25,No,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0,0.01577589808194838,1.5775898081948379,Low Risk,Regular engagement
2982-VPSGI,Female,0,Yes,No,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.0,1078.9,1,0.7954647655728045,79.54647655728046,High Risk,Immediate retention intervention
4188-FRABG,Male,0,Yes,No,57,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5925.75,0,0.2588291417316687,25.88291417316687,Low Risk,Regular engagement
8199-ZLLSA,Male,0,No,No,67,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,1,0.10156009219916895,10.156009219916895,Low Risk,Regular engagement
4128-ETESU,Female,1,Yes,No,47,Fiber optic,No,No,Month-to-month,No,Electronic check,99.7,4747.2,0,0.5211770728428228,52.117707284282275,Medium Risk,Protective Engagement
0620-DLSLK,Female,0,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Mailed check,81.9,1028.9,0,0.5800031950931296,58.00031950931296,Medium Risk,Protective Engagement
4625-EWPTF,Male,0,No,No,8,DSL,Yes,No,Month-to-month,Yes,Electronic check,30.45,226.45,1,0.47108468420580246,47.108468420580245,Medium Risk,Protective Engagement
5980-NOPLP,Female,0,Yes,No,44,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.1,4364.1,1,0.5925209392134649,59.25209392134649,Medium Risk,Protective Engagement
3850-OKINF,Male,0,Yes,Yes,71,DSL,Yes,No,One year,Yes,Electronic check,66.2,4692.55,0,0.03667728259943977,3.667728259943977,Low Risk,Regular engagement
6892-XPFPU,Male,1,Yes,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.25,2433.9,1,0.7208674249901724,72.08674249901725,High Risk,Immediate retention intervention
8010-EZLOU,Male,1,No,No,15,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,1,0.6623555322133811,66.23555322133811,Medium Risk,Protective Engagement
1156-ZFYDO,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0,0.24289903347386865,24.289903347386865,Low Risk,Regular engagement
3295-YVUSR,Male,1,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0,0.7386325450399598,73.86325450399598,High Risk,Immediate retention intervention
8016-NCFVO,Male,1,No,No,55,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,0,0.35205296951903736,35.20529695190373,Low Risk,Regular engagement
4119-ZYPZY,Male,1,No,No,71,Fiber optic,No,Yes,Two year,Yes,Electronic check,106.8,7623.2,0,0.11408693505249201,11.4086935052492,Low Risk,Regular engagement
5549-ZGHFB,Male,0,Yes,Yes,50,No,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,0,0.007353133483999573,0.7353133483999572,Low Risk,Regular engagement
7577-SWIFR,Male,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.25,89.25,0,0.7935226371320494,79.35226371320493,High Risk,Immediate retention intervention
0303-WMMRN,Male,0,No,No,5,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,0,0.2275608806052017,22.75608806052017,Low Risk,Regular engagement
6408-OTUBZ,Female,0,No,No,66,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,0,0.07663649567036188,7.663649567036187,Low Risk,Regular engagement
5204-HMGYF,Female,0,Yes,Yes,49,DSL,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,0,0.037177447909422054,3.7177447909422052,Low Risk,Regular engagement
1078-TDCRN,Female,1,Yes,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,0,0.6189528486449812,61.89528486449812,Medium Risk,Protective Engagement
3727-OVPRY,Male,0,Yes,Yes,66,No,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,0,0.00900444664812694,0.900444664812694,Low Risk,Regular engagement
3797-FKOGQ,Male,0,No,Yes,11,Fiber optic,No,No,Month-to-month,No,Electronic check,86.2,893.2,0,0.6060799943102649,60.60799943102649,Medium Risk,Protective Engagement
7622-NXQZR,Male,0,No,No,28,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),30.1,810.85,0,0.20698641476403737,20.698641476403736,Low Risk,Regular engagement
6196-HBOBZ,Male,0,Yes,No,65,Fiber optic,Yes,No,Two year,Yes,Electronic check,99.35,6347.55,0,0.08336866637736698,8.336866637736698,Low Risk,Regular engagement
3970-XGJDU,Female,0,No,No,62,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,0,0.004688184313624243,0.4688184313624243,Low Risk,Regular engagement
7017-VFULY,Female,0,Yes,No,2,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0,0.17445634865774162,17.445634865774164,Low Risk,Regular engagement
5562-YJQGT,Female,0,No,No,2,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,0,0.16557976466424495,16.557976466424495,Low Risk,Regular engagement
8807-OPMBM,Female,0,Yes,Yes,55,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,0,0.007316866440576971,0.7316866440576971,Low Risk,Regular engagement
5439-WIKXB,Male,1,Yes,No,41,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.55,3851.45,0,0.539973853565824,53.99738535658239,Medium Risk,Protective Engagement
9874-QLCLH,Female,0,Yes,Yes,17,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,104.2,1743.5,1,0.624105334294652,62.4105334294652,Medium Risk,Protective Engagement
8294-UIMBA,Female,0,No,No,30,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,0,0.26400819949441606,26.400819949441605,Low Risk,Regular engagement
8109-YUOHE,Male,0,No,No,17,DSL,Yes,No,One year,No,Mailed check,56.1,946.95,0,0.07247620584624963,7.247620584624963,Low Risk,Regular engagement
5840-NVDCG,Female,0,Yes,Yes,16,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,0,0.029367775382802608,2.9367775382802606,Low Risk,Regular engagement
8092-NLTGF,Male,0,No,No,72,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,0,0.0031342560805745177,0.3134256080574518,Low Risk,Regular engagement
5928-QLDHB,Male,0,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,0,0.7022178526616086,70.22178526616086,High Risk,Immediate retention intervention
9840-EFJQB,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,74.35,74.35,0,0.580725100768872,58.0725100768872,Medium Risk,Protective Engagement
0696-UKTOX,Male,0,No,Yes,23,DSL,No,Yes,Month-to-month,No,Electronic check,54.15,1312.45,0,0.13309784151281365,13.309784151281365,Low Risk,Regular engagement
4801-KFYKL,Male,0,No,Yes,8,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0,0.1154455144894083,11.54455144894083,Low Risk,Regular engagement
3472-OAOOR,Male,0,Yes,Yes,19,DSL,Yes,No,Month-to-month,Yes,Mailed check,34.95,610.2,0,0.22153246341386695,22.153246341386694,Low Risk,Regular engagement
6135-OZQVA,Female,0,No,No,7,DSL,Yes,No,Month-to-month,Yes,Electronic check,53.65,404.35,0,0.4321585879616572,43.21585879616572,Medium Risk,Protective Engagement
8062-YBDOE,Male,1,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,0.7368080053990218,73.68080053990218,High Risk,Immediate retention intervention
2252-JHJGE,Male,0,No,No,61,Fiber optic,Yes,No,One year,No,Electronic check,104.0,6363.45,0,0.18158438518645767,18.158438518645767,Low Risk,Regular engagement
4188-PCPIG,Female,0,Yes,No,57,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),70.35,4124.65,0,0.01235234951058049,1.235234951058049,Low Risk,Regular engagement
6000-APYLU,Male,0,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.8,713.1,1,0.6931879934871301,69.31879934871301,Medium Risk,Protective Engagement
7105-BENQF,Male,0,No,Yes,15,DSL,Yes,No,One year,No,Mailed check,64.85,950.75,0,0.09300753579129559,9.300753579129559,Low Risk,Regular engagement
7721-DVEKZ,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,0.19147233000140876,19.147233000140876,Low Risk,Regular engagement
3566-VVORZ,Female,0,Yes,No,12,DSL,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,0,0.23834760250303605,23.834760250303606,Low Risk,Regular engagement
9507-HSMMZ,Male,0,No,No,54,No,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,0,0.00541364357840255,0.5413643578402549,Low Risk,Regular engagement
2480-SQIOB,Male,0,Yes,Yes,4,DSL,No,No,Month-to-month,No,Electronic check,44.8,169.65,0,0.3493085039858194,34.93085039858194,Low Risk,Regular engagement
0947-IDHRQ,Female,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Mailed check,80.3,526.7,1,0.6365255980666187,63.65255980666187,Medium Risk,Protective Engagement
7813-TKCVO,Female,0,Yes,No,20,No,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,0,0.04673739222582316,4.673739222582316,Low Risk,Regular engagement
0128-MKWSG,Female,0,No,Yes,26,DSL,Yes,Yes,Month-to-month,No,Mailed check,45.8,1147.0,0,0.12987778792616728,12.987778792616728,Low Risk,Regular engagement
3672-YITQD,Male,1,Yes,No,36,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.1,3021.6,1,0.6174995315287012,61.74995315287012,Medium Risk,Protective Engagement
4350-ZTLPI,Female,0,Yes,No,53,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,0,0.19994447089351566,19.994447089351567,Low Risk,Regular engagement
9048-JVYVF,Male,0,No,No,3,DSL,No,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,1,0.52300096556268,52.300096556268,Medium Risk,Protective Engagement
0361-HJRDX,Female,0,No,No,68,DSL,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,0,0.011462741926073052,1.1462741926073052,Low Risk,Regular engagement
5727-MYATE,Male,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,0,0.012417633112767995,1.2417633112767996,Low Risk,Regular engagement
3823-KYNQY,Male,0,No,No,12,No,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,0,0.07948733667609517,7.948733667609517,Low Risk,Regular engagement
8988-ECPJR,Female,1,Yes,Yes,34,Fiber optic,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,1,0.38722890701069784,38.72289070106979,Low Risk,Regular engagement
7570-WELNY,Female,0,Yes,No,68,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,0,0.0359388012595192,3.5938801259519195,Low Risk,Regular engagement
3021-VLNRJ,Female,0,No,Yes,50,DSL,Yes,Yes,One year,Yes,Credit card (automatic),70.8,3478.15,0,0.025790146425578687,2.5790146425578686,Low Risk,Regular engagement
3776-EKTKM,Female,1,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,36.45,36.45,1,0.7174908549378513,71.74908549378513,High Risk,Immediate retention intervention
2080-CAZNM,Female,1,No,No,41,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.4,4133.95,0,0.60544834403898,60.544834403897994,Medium Risk,Protective Engagement
1028-FFNJK,Male,1,Yes,No,30,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,0,0.6301044531824472,63.01044531824472,Medium Risk,Protective Engagement
6907-FLBER,Male,0,No,No,1,DSL,No,No,Month-to-month,No,Electronic check,54.3,54.3,0,0.457520807628483,45.7520807628483,Medium Risk,Protective Engagement
3001-UNBTL,Male,1,Yes,Yes,29,Fiber optic,No,No,Month-to-month,Yes,Electronic check,103.95,2964.8,0,0.6513218415344258,65.13218415344258,Medium Risk,Protective Engagement
5982-PSMKW,Female,0,Yes,Yes,23,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,0,0.05271195401221531,5.271195401221531,Low Risk,Regular engagement
3507-GASNP,Male,0,No,Yes,60,No,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,0,0.0032327188819083743,0.3232718881908374,Low Risk,Regular engagement
7096-ZNBZI,Female,0,Yes,No,72,No,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,0,0.0029724029721980415,0.29724029721980416,Low Risk,Regular engagement
1902-XBTFB,Male,0,No,Yes,22,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.4,2001.5,1,0.5122602289547694,51.226022895476945,Medium Risk,Protective Engagement
1676-MQAOA,Male,0,No,No,72,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.1,5336.35,0,0.00765750177469732,0.765750177469732,Low Risk,Regular engagement
0786-IVLAW,Female,1,No,No,66,Fiber optic,No,No,One year,No,Bank transfer (automatic),108.1,7238.6,0,0.15453192741329153,15.453192741329152,Low Risk,Regular engagement
7566-DSRLQ,Female,0,Yes,No,72,Fiber optic,No,Yes,Two year,Yes,Electronic check,110.15,7998.8,0,0.1043298112803934,10.432981128039339,Low Risk,Regular engagement
0643-OKLRP,Female,1,Yes,No,47,Fiber optic,Yes,No,Month-to-month,No,Electronic check,80.35,3825.85,1,0.2746464384449707,27.464643844497072,Low Risk,Regular engagement
7245-JMTTQ,Female,0,No,No,51,Fiber optic,No,Yes,One year,Yes,Electronic check,111.5,5703.25,0,0.2678746876914453,26.787468769144528,Low Risk,Regular engagement
6050-IJRHS,Female,0,Yes,Yes,70,Fiber optic,No,No,One year,Yes,Electronic check,106.5,7397.0,0,0.19613040793287745,19.613040793287745,Low Risk,Regular engagement
6202-JVYEU,Male,0,No,No,9,No,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,0,0.13917881993105535,13.917881993105535,Low Risk,Regular engagement
8591-TKMZH,Male,0,Yes,Yes,59,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,0,0.06033073235564417,6.033073235564417,Low Risk,Regular engagement
0734-OXWBT,Male,0,No,Yes,3,DSL,No,Yes,Month-to-month,No,Mailed check,70.7,225.65,0,0.300536530701308,30.0536530701308,Low Risk,Regular engagement
4282-ACRXS,Male,1,Yes,No,38,DSL,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,0,0.29899900748602903,29.899900748602903,Low Risk,Regular engagement
0365-TRTPY,Female,0,No,No,37,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,0,0.203960851686538,20.396085168653798,Low Risk,Regular engagement
7349-ALMUX,Male,0,No,No,37,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),65.6,2313.8,0,0.012220616500030942,1.2220616500030943,Low Risk,Regular engagement
9381-NDKME,Female,1,Yes,No,24,DSL,No,No,Month-to-month,Yes,Credit card (automatic),40.65,933.3,1,0.3932507712921687,39.325077129216865,Low Risk,Regular engagement
6502-KUGLL,Female,0,Yes,Yes,14,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.45,780.85,0,0.08631853958647723,8.631853958647723,Low Risk,Regular engagement
1841-YSJGV,Male,0,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,0,0.049530031410901884,4.953003141090188,Low Risk,Regular engagement
2794-XIMMO,Male,0,Yes,No,53,DSL,No,Yes,One year,Yes,Electronic check,60.45,3184.25,1,0.10735692332999464,10.735692332999463,Low Risk,Regular engagement
8382-SHQEH,Female,0,Yes,No,8,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.9,764.95,1,0.7665359316640932,76.65359316640932,High Risk,Immediate retention intervention
3511-BFTJW,Male,0,Yes,Yes,72,DSL,Yes,No,Two year,No,Credit card (automatic),38.5,2763.0,0,0.005035863527320358,0.5035863527320358,Low Risk,Regular engagement
7668-XCFYV,Female,1,Yes,No,17,Fiber optic,No,No,Month-to-month,Yes,Electronic check,92.55,1614.7,0,0.7965632103359518,79.65632103359518,High Risk,Immediate retention intervention
2983-ZANRP,Female,0,Yes,Yes,2,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,1,0.5244777041211588,52.44777041211588,Medium Risk,Protective Engagement
7845-URHJN,Female,0,Yes,No,8,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,156.25,1,0.13795564960441448,13.795564960441448,Low Risk,Regular engagement
3034-ZBEQN,Female,0,Yes,No,48,DSL,No,No,One year,No,Mailed check,34.7,1604.5,1,0.048831554197122366,4.883155419712237,Low Risk,Regular engagement
5018-HEKFO,Female,0,No,No,10,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,0,0.23552647435951837,23.552647435951837,Low Risk,Regular engagement
2923-ARZLG,Male,0,Yes,Yes,0,No,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,0,0.1288163400057249,12.88163400057249,Low Risk,Regular engagement
3976-NLDEZ,Male,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,0,0.19045207810054993,19.045207810054993,Low Risk,Regular engagement
2282-YGNOR,Female,0,No,No,29,DSL,Yes,Yes,One year,No,Credit card (automatic),58.0,1734.5,0,0.03738076382381532,3.7380763823815317,Low Risk,Regular engagement
5336-UFNZP,Female,1,Yes,Yes,65,Fiber optic,No,No,One year,Yes,Electronic check,107.45,7047.5,0,0.24540314800424598,24.540314800424596,Low Risk,Regular engagement
6854-EXGSF,Female,0,No,No,8,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,0,0.28003467776819346,28.003467776819345,Low Risk,Regular engagement
1241-EZFMJ,Male,0,Yes,No,61,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,0,0.005157581476881443,0.5157581476881443,Low Risk,Regular engagement
9233-PSYHO,Female,1,No,No,45,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),100.15,4459.8,0,0.3472079351816461,34.72079351816461,Low Risk,Regular engagement
5376-PCKNB,Male,0,Yes,Yes,72,Fiber optic,No,No,One year,Yes,Credit card (automatic),104.45,7459.0,0,0.1385013678835217,13.850136788352168,Low Risk,Regular engagement
8044-BGWPI,Male,0,Yes,Yes,12,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,0,0.18530030770822584,18.530030770822584,Low Risk,Regular engagement
4060-LDNLU,Male,0,No,No,7,Fiber optic,No,No,Month-to-month,No,Electronic check,96.2,639.7,0,0.7356337630062837,73.56337630062836,High Risk,Immediate retention intervention
3589-PPVKW,Male,0,No,No,9,DSL,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,0,0.36517591240026537,36.51759124002653,Low Risk,Regular engagement
8327-LZKAS,Female,1,Yes,No,43,Fiber optic,No,Yes,One year,Yes,Electronic check,107.55,4533.9,1,0.36458515411833015,36.45851541183301,Low Risk,Regular engagement
5887-IKKYO,Male,0,Yes,Yes,58,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,0,0.04867922087130054,4.867922087130054,Low Risk,Regular engagement
1075-BGWOH,Male,1,Yes,No,16,Fiber optic,No,No,Month-to-month,Yes,Electronic check,98.75,1587.55,1,0.7947131100261231,79.47131100261231,High Risk,Immediate retention intervention
1755-RMCXH,Male,0,Yes,Yes,2,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,0,0.1559774679712781,15.59774679712781,Low Risk,Regular engagement
0302-JOIVN,Female,0,Yes,No,8,Fiber optic,No,No,Month-to-month,No,Electronic check,101.15,842.9,1,0.6262798489626579,62.62798489626579,Medium Risk,Protective Engagement
3858-XHYJO,Female,0,Yes,No,40,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),105.75,4228.55,0,0.20297433199186138,20.297433199186138,Low Risk,Regular engagement
4299-SIMNS,Male,0,No,No,9,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,81.15,784.45,0,0.6125156472883758,61.25156472883758,Medium Risk,Protective Engagement
7025-IWFHT,Male,0,No,No,41,Fiber optic,No,Yes,One year,Yes,Electronic check,89.55,3729.75,0,0.20898059044513112,20.89805904451311,Low Risk,Regular engagement
6261-LHRTG,Female,0,No,No,26,DSL,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,0,0.17796726450318912,17.79672645031891,Low Risk,Regular engagement
7841-FCRQD,Female,0,Yes,No,33,DSL,No,Yes,One year,Yes,Credit card (automatic),53.75,1857.3,0,0.05928918799501368,5.928918799501369,Low Risk,Regular engagement
